2013-01-22-06	29
2013-01-22-07	60
2013-01-22-08	91
2013-01-22-09	43
2013-01-22-10	59
2013-01-22-11	67
2013-01-22-12	60
2013-01-22-13	69
2013-01-22-14	95
2013-01-22-15	97
2013-01-22-16	59
2013-01-22-17	48
2013-01-22-18	88
2013-01-22-19	118
2013-01-22-20	74
2013-01-22-21	79
2013-01-22-22	66
2013-01-22-23	49
2013-01-23-00	20
2013-01-23-01	18
2013-01-23-02	8
2013-01-23-03	9
2013-01-23-04	14
2013-01-23-05	1
2013-01-23-06	35
2013-01-23-07	84
2013-01-23-08	82
2013-01-23-09	47
2013-01-23-10	66
2013-01-23-11	82
2013-01-23-12	70
2013-01-23-13	71
2013-01-23-14	99
2013-01-23-15	96
2013-01-23-16	29
2013-01-23-17	26
2013-01-23-18	44
2013-01-23-19	115
2013-01-23-20	87
2013-01-23-21	98
2013-01-23-22	88
2013-01-23-23	68
2013-01-24-00	20
2013-01-24-01	25
2013-01-24-02	7
2013-01-24-03	6
2013-01-24-04	6
2013-01-24-05	8
2013-01-24-06	39
2013-01-24-07	54
2013-01-24-08	89
2013-01-24-09	69
2013-01-24-10	74
2013-01-24-11	85
2013-01-24-12	86
2013-01-24-13	92
2013-01-24-14	103
2013-01-24-15	67
2013-01-24-16	41
2013-01-24-17	32
2013-01-24-18	40
2013-01-24-19	79
2013-01-24-20	108
2013-01-24-21	108
2013-01-24-22	100
2013-01-24-23	77
2013-01-25-00	40
2013-01-25-01	22
2013-01-25-02	12
2013-01-25-03	5
2013-01-25-04	4
2013-01-25-05	5
2013-01-25-06	31
2013-01-25-07	86
2013-01-25-08	93
2013-01-25-09	50
2013-01-25-10	65
2013-01-25-11	62
2013-01-25-12	82
2013-01-25-13	106
2013-01-25-14	104
2013-01-25-15	83
2013-01-25-16	40
2013-01-25-17	30
2013-01-25-18	40
2013-01-25-19	47
2013-01-25-20	46
2013-01-25-21	95
2013-01-25-22	108
2013-01-25-23	82
2013-01-26-00	61
2013-01-26-01	68
2013-01-26-02	52
2013-01-26-03	26
2013-01-26-04	9
2013-01-26-05	4
2013-01-26-06	9
2013-01-26-07	21
2013-01-26-08	22
2013-01-26-09	25
2013-01-26-10	43
2013-01-26-11	60
2013-01-26-12	56
2013-01-26-13	73
2013-01-26-14	77
2013-01-26-15	80
2013-01-26-16	63
2013-01-26-17	52
2013-01-26-18	45
2013-01-26-19	96
2013-01-26-20	72
2013-01-26-21	109
2013-01-26-22	135
2013-01-26-23	87
2013-01-27-00	63
2013-01-27-01	66
2013-01-27-02	60
2013-01-27-03	26
2013-01-27-04	22
2013-01-27-05	13
2013-01-27-06	6
2013-01-27-07	30
2013-01-27-08	19
2013-01-27-09	14
2013-01-27-10	56
2013-01-27-11	45
2013-01-27-12	64
2013-01-27-13	75
2013-01-27-14	61
2013-01-27-15	72
2013-01-27-16	40
2013-01-27-17	47
2013-01-27-18	86
2013-01-27-19	43
2013-01-27-20	35
2013-01-27-21	62
2013-01-27-22	48
2013-01-27-23	40
2013-01-28-00	14
2013-01-28-01	15
2013-01-28-02	8
2013-01-28-03	4
2013-01-28-04	1
2013-01-28-05	9
2013-01-28-06	37
2013-01-28-07	64
2013-01-28-08	52
2013-01-28-09	38
2013-01-28-10	68
2013-01-28-11	58
2013-01-28-12	64
2013-01-28-13	87
2013-01-28-14	102
2013-01-28-15	59
2013-01-28-16	42
2013-01-28-17	71
2013-01-28-18	108
2013-01-28-19	77
2013-01-28-20	68
2013-01-28-21	64
2013-01-28-22	55
2013-01-28-23	38
2013-01-29-00	23
2013-01-29-01	22
2013-01-29-02	5
2013-01-29-03	3
2013-01-29-04	5
2013-01-29-05	5
2013-01-29-06	46
2013-01-29-07	92
2013-01-29-08	58
2013-01-29-09	43
2013-01-29-10	70
2013-01-29-11	62
2013-01-29-12	94
2013-01-29-13	108
2013-01-29-14	80
2013-01-29-15	90
2013-01-29-16	40
2013-01-29-17	63
2013-01-29-18	81
2013-01-29-19	85
2013-01-29-20	90
2013-01-29-21	99
2013-01-29-22	96
2013-01-29-23	70
2013-01-30-00	36
2013-01-30-01	22
2013-01-30-02	12
2013-01-30-03	5
2013-01-30-04	5
2013-01-30-05	8
2013-01-30-06	37
2013-01-30-07	65
2013-01-30-08	39
2013-01-30-09	61
2013-01-30-10	79
2013-01-30-11	44
2013-01-30-12	78
2013-01-30-13	84
2013-01-30-14	72
2013-01-30-15	69
2013-01-30-16	36
2013-01-30-17	58
2013-01-30-18	64
2013-01-30-19	67
2013-01-30-20	81
2013-01-30-21	81
2013-01-30-22	95
2013-01-30-23	77
2013-01-31-00	44
2013-01-31-01	25
2013-01-31-02	12
2013-01-31-03	7
2013-01-31-04	4
2013-01-31-05	3
2013-01-31-06	40
2013-01-31-07	73
2013-01-31-08	58
2013-01-31-09	87
2013-01-31-10	88
2013-01-31-11	72
2013-01-31-12	87
2013-01-31-13	77
2013-01-31-14	91
2013-01-31-15	70
2013-01-31-16	41
2013-01-31-17	59
2013-01-31-18	45
2013-01-31-19	82
2013-01-31-20	91
2013-01-31-21	112
2013-01-31-22	76
2013-01-31-23	74
2013-02-01-00	60
2013-02-01-01	38
2013-02-01-02	27
2013-02-01-03	11
2013-02-01-04	7
2013-02-01-05	6
2013-02-01-06	50
2013-02-01-07	79
2013-02-01-08	51
2013-02-01-09	54
2013-02-01-10	87
2013-02-01-11	60
2013-02-01-12	92
2013-02-01-13	114
2013-02-01-14	82
2013-02-01-15	78
2013-02-01-16	29
2013-02-01-17	31
2013-02-01-18	60
2013-02-01-19	67
2013-02-01-20	53
2013-02-01-21	111
2013-02-01-22	111
2013-02-01-23	97
2013-02-02-00	77
2013-02-02-01	63
2013-02-02-02	54
2013-02-02-03	21
2013-02-02-04	19
2013-02-02-05	6
2013-02-02-06	18
2013-02-02-07	25
2013-02-02-08	10
2013-02-02-09	28
2013-02-02-10	46
2013-02-02-11	41
2013-02-02-12	72
2013-02-02-13	80
2013-02-02-14	75
2013-02-02-15	52
2013-02-02-16	37
2013-02-02-17	47
2013-02-02-18	78
2013-02-02-19	107
2013-02-02-20	75
2013-02-02-21	90
2013-02-02-22	94
2013-02-02-23	84
2013-02-03-00	71
2013-02-03-01	77
2013-02-03-02	59
2013-02-03-03	33
2013-02-03-04	13
2013-02-03-05	5
2013-02-03-06	9
2013-02-03-07	13
2013-02-03-08	12
2013-02-03-09	21
2013-02-03-10	37
2013-02-03-11	58
2013-02-03-12	70
2013-02-03-13	68
2013-02-03-14	60
2013-02-03-15	54
2013-02-03-16	38
2013-02-03-17	52
2013-02-03-18	62
2013-02-03-19	33
2013-02-03-20	40
2013-02-03-21	53
2013-02-03-22	38
2013-02-03-23	47
2013-02-04-00	37
2013-02-04-01	18
2013-02-04-02	7
2013-02-04-03	8
2013-02-04-04	4
2013-02-04-05	9
2013-02-04-06	74
2013-02-04-07	94
2013-02-04-08	46
2013-02-04-09	78
2013-02-04-10	66
2013-02-04-11	45
2013-02-04-12	90
2013-02-04-13	95
2013-02-04-14	97
2013-02-04-15	66
2013-02-04-16	47
2013-02-04-17	101
2013-02-04-18	81
2013-02-04-19	90
2013-02-04-20	76
2013-02-04-21	84
2013-02-04-22	66
2013-02-04-23	27
2013-02-05-00	17
2013-02-05-01	16
2013-02-05-02	7
2013-02-05-03	4
2013-02-05-04	2
2013-02-05-05	3
2013-02-05-06	42
2013-02-05-07	86
2013-02-05-08	49
2013-02-05-09	67
2013-02-05-10	85
2013-02-05-11	56
2013-02-05-12	105
2013-02-05-13	86
2013-02-05-14	108
2013-02-05-15	71
2013-02-05-16	44
2013-02-05-17	52
2013-02-05-18	76
2013-02-05-19	67
2013-02-05-20	71
2013-02-05-21	118
2013-02-05-22	88
2013-02-05-23	35
2013-02-06-00	32
2013-02-06-01	22
2013-02-06-02	13
2013-02-06-03	5
2013-02-06-04	3
2013-02-06-05	2
2013-02-06-06	59
2013-02-06-07	89
2013-02-06-08	36
2013-02-06-09	63
2013-02-06-10	74
2013-02-06-11	74
2013-02-06-12	92
2013-02-06-13	98
2013-02-06-14	112
2013-02-06-15	48
2013-02-06-16	45
2013-02-06-17	60
2013-02-06-18	77
2013-02-06-19	94
2013-02-06-20	101
2013-02-06-21	110
2013-02-06-22	101
2013-02-06-23	60
2013-02-07-00	42
2013-02-07-01	21
2013-02-07-02	14
2013-02-07-03	7
2013-02-07-04	5
2013-02-07-05	10
2013-02-07-06	55
2013-02-07-07	78
2013-02-07-08	44
2013-02-07-09	74
2013-02-07-10	77
2013-02-07-11	86
2013-02-07-12	99
2013-02-07-13	80
2013-02-07-14	119
2013-02-07-15	69
2013-02-07-16	37
2013-02-07-17	56
2013-02-07-18	69
2013-02-07-19	55
2013-02-07-20	114
2013-02-07-21	94
2013-02-07-22	38
2013-02-07-23	36
2013-02-08-00	30
2013-02-08-01	29
2013-02-08-02	21
2013-02-08-03	8
2013-02-08-04	10
2013-02-08-05	15
2013-02-08-06	43
2013-02-08-07	64
2013-02-08-08	37
2013-02-08-09	63
2013-02-08-10	68
2013-02-08-11	69
2013-02-08-12	91
2013-02-08-13	67
2013-02-08-14	91
2013-02-08-15	48
2013-02-08-16	27
2013-02-08-17	46
2013-02-08-18	65
2013-02-08-19	58
2013-02-08-20	59
2013-02-08-21	65
2013-02-08-22	48
2013-02-08-23	17
2013-02-09-00	12
2013-02-09-01	15
2013-02-09-02	6
2013-02-09-03	8
2013-02-09-04	1
2013-02-09-05	2
2013-02-09-06	6
2013-02-09-07	4
2013-02-09-08	7
2013-02-09-09	15
2013-02-09-10	33
2013-02-09-11	33
2013-02-09-12	56
2013-02-09-13	60
2013-02-09-14	66
2013-02-09-15	39
2013-02-09-16	44
2013-02-09-17	63
2013-02-09-18	84
2013-02-09-19	103
2013-02-09-20	71
2013-02-09-21	97
2013-02-09-22	93
2013-02-09-23	75
2013-02-10-00	102
2013-02-10-01	81
2013-02-10-02	46
2013-02-10-03	32
2013-02-10-04	21
2013-02-10-05	15
2013-02-10-06	20
2013-02-10-07	17
2013-02-10-08	9
2013-02-10-09	30
2013-02-10-10	38
2013-02-10-11	49
2013-02-10-12	74
2013-02-10-13	64
2013-02-10-14	72
2013-02-10-15	44
2013-02-10-16	40
2013-02-10-17	56
2013-02-10-18	77
2013-02-10-19	43
2013-02-10-20	52
2013-02-10-21	51
2013-02-10-22	61
2013-02-10-23	30
2013-02-11-00	22
2013-02-11-01	19
2013-02-11-02	9
2013-02-11-03	6
2013-02-11-04	2
2013-02-11-05	12
2013-02-11-06	51
2013-02-11-07	50
2013-02-11-08	58
2013-02-11-09	73
2013-02-11-10	61
2013-02-11-11	70
2013-02-11-12	95
2013-02-11-13	85
2013-02-11-14	76
2013-02-11-15	43
2013-02-11-16	50
2013-02-11-17	68
2013-02-11-18	96
2013-02-11-19	77
2013-02-11-20	86
2013-02-11-21	81
2013-02-11-22	75
2013-02-11-23	51
2013-02-12-00	29
2013-02-12-01	20
2013-02-12-02	9
2013-02-12-03	2
2013-02-12-04	4
2013-02-12-05	16
2013-02-12-06	48
2013-02-12-07	56
2013-02-12-08	50
2013-02-12-09	81
2013-02-12-10	78
2013-02-12-11	80
2013-02-12-12	103
2013-02-12-13	92
2013-02-12-14	116
2013-02-12-15	53
2013-02-12-16	65
2013-02-12-17	76
2013-02-12-18	59
2013-02-12-19	81
2013-02-12-20	127
2013-02-12-21	116
2013-02-12-22	82
2013-02-12-23	75
2013-02-13-00	44
2013-02-13-01	24
2013-02-13-02	9
2013-02-13-03	5
2013-02-13-04	7
2013-02-13-05	11
2013-02-13-06	63
2013-02-13-07	37
2013-02-13-08	49
2013-02-13-09	81
2013-02-13-10	56
2013-02-13-11	75
2013-02-13-12	98
2013-02-13-13	93
2013-02-13-14	107
2013-02-13-15	43
2013-02-13-16	55
2013-02-13-17	70
2013-02-13-18	61
2013-02-13-19	99
2013-02-13-20	134
2013-02-13-21	135
2013-02-13-22	77
2013-02-13-23	56
2013-02-14-00	47
2013-02-14-01	28
2013-02-14-02	10
2013-02-14-03	7
2013-02-14-04	5
2013-02-14-05	9
2013-02-14-06	60
2013-02-14-07	64
2013-02-14-08	65
2013-02-14-09	77
2013-02-14-10	67
2013-02-14-11	69
2013-02-14-12	90
2013-02-14-13	105
2013-02-14-14	93
2013-02-14-15	57
2013-02-14-16	48
2013-02-14-17	38
2013-02-14-18	60
2013-02-14-19	58
2013-02-14-20	78
2013-02-14-21	130
2013-02-14-22	89
2013-02-14-23	63
2013-02-15-00	48
2013-02-15-01	41
2013-02-15-02	14
2013-02-15-03	10
2013-02-15-04	4
2013-02-15-05	11
2013-02-15-06	57
2013-02-15-07	44
2013-02-15-08	66
2013-02-15-09	76
2013-02-15-10	46
2013-02-15-11	99
2013-02-15-12	111
2013-02-15-13	79
2013-02-15-14	64
2013-02-15-15	43
2013-02-15-16	43
2013-02-15-17	54
2013-02-15-18	70
2013-02-15-19	55
2013-02-15-20	119
2013-02-15-21	120
2013-02-15-22	93
2013-02-15-23	75
2013-02-16-00	72
2013-02-16-01	61
2013-02-16-02	26
2013-02-16-03	18
2013-02-16-04	9
2013-02-16-05	15
2013-02-16-06	22
2013-02-16-07	15
2013-02-16-08	16
2013-02-16-09	34
2013-02-16-10	42
2013-02-16-11	67
2013-02-16-12	79
2013-02-16-13	96
2013-02-16-14	66
2013-02-16-15	71
2013-02-16-16	61
2013-02-16-17	78
2013-02-16-18	92
2013-02-16-19	90
2013-02-16-20	97
2013-02-16-21	106
2013-02-16-22	86
2013-02-16-23	101
2013-02-17-00	86
2013-02-17-01	68
2013-02-17-02	41
2013-02-17-03	16
2013-02-17-04	10
2013-02-17-05	23
2013-02-17-06	16
2013-02-17-07	10
2013-02-17-08	7
2013-02-17-09	31
2013-02-17-10	36
2013-02-17-11	55
2013-02-17-12	75
2013-02-17-13	85
2013-02-17-14	81
2013-02-17-15	41
2013-02-17-16	68
2013-02-17-17	73
2013-02-17-18	88
2013-02-17-19	84
2013-02-17-20	79
2013-02-17-21	85
2013-02-17-22	54
2013-02-17-23	51
2013-02-18-00	52
2013-02-18-01	31
2013-02-18-02	21
2013-02-18-03	10
2013-02-18-04	4
2013-02-18-05	7
2013-02-18-06	19
2013-02-18-07	12
2013-02-18-08	34
2013-02-18-09	60
2013-02-18-10	43
2013-02-18-11	61
2013-02-18-12	77
2013-02-18-13	77
2013-02-18-14	64
2013-02-18-15	71
2013-02-18-16	81
2013-02-18-17	87
2013-02-18-18	91
2013-02-18-19	67
2013-02-18-20	72
2013-02-18-21	75
2013-02-18-22	44
2013-02-18-23	32
2013-02-19-00	31
2013-02-19-01	9
2013-02-19-02	1
2013-02-19-03	2
2013-02-19-04	2
2013-02-19-05	12
2013-02-19-06	47
2013-02-19-07	42
2013-02-19-08	67
2013-02-19-09	68
2013-02-19-10	51
2013-02-19-11	75
2013-02-19-12	103
2013-02-19-13	107
2013-02-19-14	59
2013-02-19-15	47
2013-02-19-16	62
2013-02-19-17	83
2013-02-19-18	59
2013-02-19-19	95
2013-02-19-20	116
2013-02-19-21	93
2013-02-19-22	73
2013-02-19-23	48
2013-02-20-00	25
2013-02-20-01	18
2013-02-20-02	6
2013-02-20-03	5
2013-02-20-04	4
2013-02-20-05	9
2013-02-20-06	73
2013-02-20-07	26
2013-02-20-08	73
2013-02-20-09	86
2013-02-20-10	50
2013-02-20-11	85
2013-02-20-12	126
2013-02-20-13	116
2013-02-20-14	64
2013-02-20-15	56
2013-02-20-16	52
2013-02-20-17	66
2013-02-20-18	55
2013-02-20-19	96
2013-02-20-20	125
2013-02-20-21	133
2013-02-20-22	90
2013-02-20-23	59
2013-02-21-00	36
2013-02-21-01	19
2013-02-21-02	16
2013-02-21-03	7
2013-02-21-04	4
2013-02-21-05	17
2013-02-21-06	66
2013-02-21-07	31
2013-02-21-08	82
2013-02-21-09	75
2013-02-21-10	72
2013-02-21-11	81
2013-02-21-12	99
2013-02-21-13	92
2013-02-21-14	70
2013-02-21-15	54
2013-02-21-16	61
2013-02-21-17	69
2013-02-21-18	53
2013-02-21-19	83
2013-02-21-20	150
2013-02-21-21	158
2013-02-21-22	72
2013-02-21-23	68
2013-02-22-00	61
2013-02-22-01	30
2013-02-22-02	9
2013-02-22-03	5
2013-02-22-04	10
2013-02-22-05	19
2013-02-22-06	42
2013-02-22-07	43
2013-02-22-08	66
2013-02-22-09	96
2013-02-22-10	59
2013-02-22-11	103
2013-02-22-12	102
2013-02-22-13	112
2013-02-22-14	71
2013-02-22-15	64
2013-02-22-16	69
2013-02-22-17	63
2013-02-22-18	62
2013-02-22-19	85
2013-02-22-20	138
2013-02-22-21	134
2013-02-22-22	94
2013-02-22-23	93
